공고번호,축종,품종,털색,성별,중성화_여부,특징,접수일시,구조사유,발생장소,공고기간,관할보호센터명,보호장소,전화번호,관할기관,담당자,연락처,특이사항,url,url2
경남-김해-2022-00733,고양이,한국 고양이,황색+흰색,미상,미상,"2-208, 3개월 미만 추정, 안질환, 콧물, 기력없음",2022-06-16,어린고양이,진례면 청천리 235,2022-06-17 ~ 2022-06-27 ,부산동물보호센터 ,부산광역시 강서구 맥도강변길 752-15 (대저2동)   ,051-832-7119 ,경상남도 김해시  ,김해시 ,055-350-4133, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106747_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106747.jpg
경남-통영-2022-00196,고양이,믹스묘,"갈색,흰색",미상,아니오,"2개월 추정(22.06.16. 기준), 사람을 경계함",2022-06-16,,인평주공아파트,2022-06-17 ~ 2022-06-27 ,통영시동물보호센터 ,경상남도 통영시 광도면 전두1길 9-8   ,055-650-6253 ,경상남도 통영시  ,정소연 ,055-650-6253, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171406719_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171406719.jpg
전북-익산-2022-00746,고양이,한국 고양이,회색,수컷,아니오,생후35일정도 작고허피스에감염되여있고 많이말라있음,2022-06-16,황등면신기교회주변에 양파망속에고양이새끼들을담아버려졌다고구조요청,익산시황등면탑천로199,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306205_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306205.jpg
전북-익산-2022-00745,고양이,한국 고양이,회색,수컷,아니오,생후35일정도 작고순하고이쁘게생겼음,2022-06-16,황등면신기교회주변에 양파망속에고양이새끼들을담아버려졌다고구조요청,익산시황등면탑천로199,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306435_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306435.jpg
전북-익산-2022-00742,고양이,한국 고양이,삼색,암컷,아니오,생후2개월정도 순하며이쁘게생겼음,2022-06-16,황등면황등로성당주변빈집에서어미없이형제들이울고있다고구조요청,익산시황등면황등로208,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306526_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306526.jpg
전북-익산-2022-00741,고양이,한국 고양이,흰색,수컷,아니오,생후2개월정도 순하며이쁘게생겼음,2022-06-16,황등면황등로성당주변빈집에서어미없이형제들이울고있다고구조요청,익산시황등면황등로208,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306939_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306939.jpg
전북-익산-2022-00740,고양이,한국 고양이,회색,수컷,아니오,생후2개월정도 순하고이쁘게생겼음,2022-06-16,황등면황등로성당주변빈집에서어미없이형제들이울고있다고구조요청,익산시황등면황등로208,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306488_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306488.jpg
전북-익산-2022-00739,고양이,한국 고양이,흰색,수컷,아니오,생후2개월정도 순하며이쁘게생겼음,2022-06-16,황등면황등로성당주변빈집에서어미없이형제들이울고있다고구조요청,익산시황등면황등로208,2022-06-17 ~ 2022-06-27 ,익산유기동물보호소 ,전라북도 익산시 서동로42길 77 (용제동)  16통 1반 ,063-855-1214 ,전라북도 익산시  ,주온유 ,063-859-5769, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306839_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206162306839.jpg
충남-서산-2022-00371,고양이,한국 고양이,흰색 갈색 검은색,미상,미상,"입소시 15일령 추정, 탈수, 기력없음",2022-06-16,,인지초등학교 운동장,2022-06-17 ~ 2022-06-24 ,서산시 동물보호센터 ,충청남도 서산시 인지면 무학재1길 99   ,041-660-2040 ,충청남도 서산시  ,신봉수 ,041-660-2040, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606712_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606712.jpg
충남-아산-2022-00459,고양이,한국 고양이,삼색,암컷,아니오,970호(관리) 459호(공고) 6주령추정 눈꼽이 많이 낌,2022-06-16,,"용연로53, STX4단지 내",2022-06-17 ~ 2022-06-27 ,아산시동물보호센터 ,충청남도 아산시 염치읍 충무로 295-9   ,041-533-3563 ,충청남도 아산시  ,이호석 ,041-537-3845, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106752_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106752.jpg
경기-포천-2022-00501,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱. 콧물. 코분홍. 털때탐.,2022-06-16,,내촌면 청군로2269-14 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606745_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606745.jpg
경기-포천-2022-00500,고양이,한국 고양이,갈/검줄/흰,암컷,미상,눈곱. 콧물. 코검정. 털때탐.,2022-06-16,,내촌면 청군로2269-14 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606608_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171606608.jpg
경기-포천-2022-00499,고양이,한국 고양이,갈/흰,수컷,아니오,눈곱. 콧물. 코분홍. 털때탐.,2022-06-16,,내촌면 청군로2269-14 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506348_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506348.jpg
경기-포천-2022-00498,고양이,한국 고양이,흰/검,암컷,미상,눈곱. 콧물. 코분홍. 털때탐.,2022-06-16,,내촌면 청군로2269-14 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506132_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506132.jpg
경기-포천-2022-00497,고양이,한국 고양이,흰/검줄/갈,수컷,아니오,눈곱. 콧물. 코분홍. 털때탐.,2022-06-16,,내촌면 청군로2269-14 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37   ,031-867-9119 ,경기도 포천시  ,차봉환 ,031-538-3883, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506576_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171506576.jpg
경기-양주-2022-00232,고양이,한국 고양이,갈/검/흰,암컷,미상,눈곱. 코분홍. 콧물. 여윔. 기력없음. 기립불능. 털때탐.,2022-06-16,,덕계동 694-9 리치마트 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 양주시  ,양주시 동물보호팀 ,031-8082-7361, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606298_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606298.jpg
경기-구리-2022-00140,고양이,한국 고양이,갈/검/흰,수컷,미상,눈곱. 콧물. 털상태 양호.,2022-06-16,,아차산로 12 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 구리시  ,구리시 ,031-550-2315, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171806166_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171806166.jpg
경기-구리-2022-00139,고양이,한국 고양이,갈/흰,암컷,미상,눈곱. 콧물. 사람따름. 털상태 양호.,2022-06-16,,동구릉로 114 현대홈타운아파트 일대,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 구리시  ,구리시 ,031-550-2315, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617180663_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/20220617180663.jpg
경기-부천-2022-00320,고양이,한국 고양이,"흰,연갈",미상,아니오,"3-4일생 추정, 눈 못뜸, 탯줄달려있음",2022-06-16,어미없이 방치된 새끼고양이를 발견하여 신고 후 구조조치함,부천로 3번길 41,2022-06-17 ~ 2022-06-27 ,24시아이동물메디컬 ,경기도 부천시 오정구 원종동  229-8 ,032-677-5262 ,경기도 부천시  ,부천시 ,032-625-2803, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171106164_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171106164.jpg
경기-의정부-2022-00149,고양이,한국 고양이,갈/흰,미상,미상,눈곱. 콧물. 코분홍. 기력없음. 항문주변 구더기오염 심함/성별확인 불가. 털때탐.,2022-06-16,,용현동 556-3 인근,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 의정부시  ,이인애 ,031-828-4083, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606800_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606800.jpg
경기-의정부-2022-00148,고양이,한국 고양이,검/흰,수컷,아니오,눈곱. 콧물. 코검정+분홍. 몸 곳곳 피부질환. 털때탐.,2022-06-16,,서부로 일대,2022-06-17 ~ 2022-06-27 ,한국동물구조관리협회 ,경기도 양주시 남면 감악산로 63-37 (남면)   ,031-867-9119 ,경기도 의정부시  ,이인애 ,031-828-4083, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606486_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171606486.jpg
울산-울주-2022-00423,고양이,한국 고양이,고등어무늬,미상,아니오,목/꼬리 물림 상처/꼬리 끝 조금 잘림/병원 진료,2022-06-16,,"송전2길 10-2, 해림빌라",2022-06-17 ~ 2022-06-27 ,울산유기동물보호센터 ,울산광역시 울주군 온양읍 발리  1144 ,052-238-6113 ,울산광역시 울주군  ,김은지 ,052-204-1635, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406832_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406832.jpg
울산-북구-2022-00158,고양이,한국 고양이,치즈,미상,아니오,결막염 심함/허피스 증상 있음,2022-06-16,,연암동 472 인근 상방공원 도롯가,2022-06-17 ~ 2022-06-27 ,울산유기동물보호센터 ,울산광역시 울주군 온양읍 화산발리로 543   ,052-238-6113 ,울산광역시 북구  ,차희영 ,052-241-8085, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406977_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406977.jpg
울산-북구-2022-00157,고양이,한국 고양이,검정/흰색,미상,아니오,경계심 심함/3미터 아래 하천 수로에 떨어져 있었음/병원 진료 후 입소,2022-06-16,,효정고등학교 옆 하천 수로,2022-06-17 ~ 2022-06-27 ,울산유기동물보호센터 ,울산광역시 울주군 온양읍 화산발리로 543   ,052-238-6113 ,울산광역시 북구  ,차희영 ,052-241-8085, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406310_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406310.jpg
울산-동구-2022-00124,고양이,한국 고양이,고등어무늬,미상,아니오,기력없음/결막염 심함,2022-06-16,,"일산동 280, 통삼겹",2022-06-17 ~ 2022-06-27 ,울산유기동물보호센터 ,울산광역시 울주군 온양읍 화산발리로 543 (온양읍)   ,052-238-6113 ,울산광역시 동구  ,울산광역시 동구 ,052-209-3538, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406929_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406929.jpg
울산-중구-2022-00164,고양이,한국 고양이,치즈,미상,아니오,약간 경계심/다리 다침,2022-06-16,,유곡동 도원로얄듀크 209동 뒤,2022-06-17 ~ 2022-06-27 ,울산유기동물보호센터 ,울산광역시 울주군 온양읍 화산발리로 543 (온양읍)   ,052-238-6113 ,울산광역시 중구  ,권나영(중구청) ,052-290-3333, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406678_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171406678.jpg
대전-중구-2022-00134,고양이,페르시안,검백색,미상,미상,.,2022-06-16,,대전광역시 중구 산성동 323-4번지 주변,2022-06-17 ~ 2022-06-27 ,대전동물보호센터 ,대전광역시 유성구 금남구즉로 1234 (금고동)  대전광역시 동물보호센터 ,042-825-1118 ,대전광역시 중구  ,한민수 ,042-606-7266, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206170806973_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206170806973.png
인천-부평-2022-00427,고양이,한국 고양이,검정 갈색 흰색,미상,아니오,탈수및 기력저하 감기로인한 각막부종,2022-06-16,어미없는 애기 고양이가 허피스로 결막부종으로 눈을 못뜸,부평구 산청로40 진흥아파트,2022-06-17 ~ 2022-06-27 ,세림동물병원 ,인천광역시 부평구 원적로 392 (산곡동)   ,032-503-0075 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171706204_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171706204.jpg
인천-부평-2022-00419,고양이,한국 고양이,노랑+흰색,수컷,아니오,"하반신마비,구내염 심함,치아흡수병변 심함",2022-06-16,교통사고 당한듯 쓰러져 있었다함,부평구 장제로 374번길4,2022-06-17 ~ 2022-06-27 ,조재진동물병원 ,인천광역시 부평구 원적로 409 (산곡동)   ,032-518-3800 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206161706225_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206161706225.png
인천-부평-2022-00417,고양이,한국 고양이,치즈,미상,아니오,"45일령,온순함",2022-06-16,,갈산동 75-10,2022-06-17 ~ 2022-06-27 ,짱구네동물병원 ,인천광역시 부평구 평천로 356 (갈산동)   ,032-511-5515 ,인천광역시 부평구  ,장상규 ,032-509-6554, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161706840_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161706840.jpg
인천-남동-2022-00262,고양이,벵갈,갈/검,암컷,미상,"5개월추정, 입양전제로 임시보호중",2022-06-16,,인천시 남동구 남촌동로 26번길 8-3,2022-06-17 ~ 2022-06-27 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 남동구  ,남동구 ,032-453-6094,입양전제로 임시보호중 ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106575_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171106575.jpg
인천-남동-2022-00261,고양이,한국 고양이,검/갈/흰,미상,아니오,"(상자에담겨발견됨)1달추정, 오른쪽앞발갈색",2022-06-16,,남동구 만수동 853-38,2022-06-17 ~ 2022-06-27 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 남동구  ,남동구 ,032-453-6094, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006919[1]_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006919[1].jpg
인천-남동-2022-00260,고양이,한국 고양이,검정색,미상,아니오,(상자에담겨발견됨)1달추정,2022-06-16,,남동구 만수동 853-38,2022-06-17 ~ 2022-06-27 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 남동구  ,남동구 ,032-453-6094, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006110_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006110.jpg
인천-남동-2022-00259,고양이,한국 고양이,검/흰,미상,아니오,"(상자에담겨발견됨)1달추정, 양쪽눈병",2022-06-16,,남동구 만수동 853-38,2022-06-17 ~ 2022-06-27 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 남동구  ,남동구 ,032-453-6094, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006189_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006189.jpg
인천-남동-2022-00258,고양이,한국 고양이,검정색,미상,아니오,"(상자에담겨발견됨)1달추정, 오른쪽눈병",2022-06-16,,남동구 만수동 853-38,2022-06-17 ~ 2022-06-27 ,인천광역시수의사회 ,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소)   ",032-515-7567 ,인천광역시 남동구  ,남동구 ,032-453-6094, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006503_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206171006503.jpg
대구-달성-2022-00364,고양이,한국 고양이,갈색줄무늬,수컷,아니오,1개월령. 설사,2022-06-16,마당에 새끼를 두고 어미가 사려져 구조,화원로1길 36-11 마당,2022-06-17 ~ 2022-06-27 ,화원연합동물병원 ,대구광역시 달성군 화원읍 사문진로 447 (화원읍)  화원읍 관할 ,053-634-7975 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806685_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806685.jpg
대구-달성-2022-00363,고양이,한국 고양이,갈색줄무늬,암컷,아니오,1개월령. 설사,2022-06-16,마당에 새끼를 두고 어미가 사라져 신고,화원로1길 36-11 마당,2022-06-17 ~ 2022-06-27 ,화원연합동물병원 ,대구광역시 달성군 화원읍 사문진로 447 (화원읍)  화원읍 관할 ,053-634-7975 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806363_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806363.jpg
대구-달성-2022-00362,고양이,한국 고양이,갈색줄무늬,암컷,아니오,1개월령. 설사,2022-06-16,새끼를 두고 어미가 사라져 구조,화원로1길 36-11 마당,2022-06-17 ~ 2022-06-27 ,화원연합동물병원 ,대구광역시 달성군 화원읍 사문진로 447 (화원읍)  화원읍 관할 ,053-634-7975 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806934_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161806934.jpg
대구-달성-2022-00361,고양이,하일랜드 폴드,회색,암컷,미상,"링웜, 진드기, 영양상태 나쁨, 순함, 미용되어있음, 발견당시 옷 착용",2022-06-16,,가창면 상원리 36,2022-06-17 ~ 2022-06-27 ,동인동물병원 ,대구광역시 중구 동인동4가 국채보상로 724 (동인동4가)  가창면 관할 ,053-424-4258 ,대구광역시 달성군  ,동물보호 담당 ,053-668-3863, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161706680_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/04/202206161706680.jpg
대구-달서-2022-00208,고양이,한국 고양이,삼색,암컷,아니오,"어미분리 자묘,저체온, 탈수, 탈진",2022-06-16,,대천동 지역난방공사,2022-06-17 ~ 2022-06-27 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 달서구  ,동물등록담당자 ,053-667-2692, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171006174_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171006174.jpg
대구-달서-2022-00207,고양이,한국 고양이,노랑,수컷,아니오,"어미분리 자묘,저체온, 탈수, 탈진",2022-06-16,,대천동 지역난방공사,2022-06-17 ~ 2022-06-27 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 달서구  ,동물등록담당자 ,053-667-2692, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906376_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906376.jpg
대구-달서-2022-00206,고양이,한국 고양이,흰+노랑,수컷,아니오,사고추정 의식 없음,2022-06-16,,두류 파출소,2022-06-17 ~ 2022-06-27 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 달서구  ,동물등록담당자 ,053-667-2692, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906959_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906959.jpg
대구-북구-2022-00171,고양이,한국 고양이,삼색,암컷,아니오,"호흡기질환, 영양상태불량, 탈수, 탈진",2022-06-16,,대현로 3길 17,2022-06-17 ~ 2022-06-27 ,대구유기동물보호협회 ,대구광역시 동구 금강로 151-13 (금강동)   ,053-964-6258 ,대구광역시 북구  ,도유경 ,053-665-3192, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906505_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206170906505.jpg
부산-수영-2022-00112,고양이,한국 고양이,검정+흰색,수컷,아니오,"3개월미만 추정, 영양상태 불량, 심한 안질환, 기력저하",2022-06-16,,무학로22번길 32,2022-06-17 ~ 2022-06-27 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)   ,051-701-7599 ,부산광역시 수영구  ,박준영 ,051-610-4507, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171806586_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171806586.jpg
부산-수영-2022-00111,고양이,한국 고양이,갈색+흰색,암컷,미상,"3개월미만 추정, 영양상태 불량, 기력저하, 안질환",2022-06-16,,무학로63번길 142,2022-06-17 ~ 2022-06-27 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)   ,051-701-7599 ,부산광역시 수영구  ,박준영 ,051-610-4507, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706550_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706550.jpg
부산-수영-2022-00110,고양이,한국 고양이,검정,암컷,미상,"3개월미만 추정, 영양상태 불량, 기력저하",2022-06-16,,광서로 21,2022-06-17 ~ 2022-06-27 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)   ,051-701-7599 ,부산광역시 수영구  ,박준영 ,051-610-4507, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706651_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706651.jpg
부산-수영-2022-00109,고양이,한국 고양이,검정,암컷,미상,"3개월미만 추정, 영양상태 불량, 기력저하",2022-06-16,,연수로 267,2022-06-17 ~ 2022-06-27 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)   ,051-701-7599 ,부산광역시 수영구  ,박준영 ,051-610-4507, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706174_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171706174.jpg
부산-금정-2022-00191,고양이,한국 고양이,갈색+검정색+흰색,수컷,아니오,"3개월미만 추정, 영양상태 불량, 기력저하",2022-06-16,,금샘로18번길 79-34,2022-06-17 ~ 2022-06-27 ,누리동물병원 ,부산광역시 해운대구 송정2로13번길 46 (송정동)   ,051-701-7599 ,부산광역시 금정구  ,김소연 ,051-519-4477, ,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171106939_s.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2022/05/202206171106939.jpg
